epoch,reward
279.0,-1311.0760608788112
280.0,3872.3666184440626
281.0,14004.287555251914
282.0,5463.634824201083
283.0,1338.1201542073784
284.0,5604.523222728016
285.0,6599.042661940441
286.0,2519.9034581898595
287.0,6624.496714969506
288.0,1370.8753041981563
289.0,-799.1050326664368
290.0,-491.8838618821054
291.0,-310.4932778850215
292.0,1785.4693755492726
293.0,-334.6200221463911
294.0,2112.951563211952
295.0,-205.9990814129876
296.0,1886.3153625853743
297.0,1632.127353610642
298.0,-531.1051711605186
299.0,-401.19600573513713
300.0,-259.31206581430627
301.0,10392.70485290316
302.0,17178.624541250363
303.0,7.187080274523538
304.0,-604.777366039599
305.0,2026.4170508312707
306.0,11319.166725444691
307.0,9240.052858057255
308.0,13291.31871651942
309.0,-219.61924129900228
310.0,7673.865532635293
311.0,20679.490555498516
312.0,-53.08335684181374
313.0,9729.917456917776
314.0,-652.6020889398048
315.0,8939.964313102133
316.0,4074.40140463965
317.0,21368.254697036045
318.0,2793.0492036639253
319.0,9025.551977379035
320.0,29.248168216753754
321.0,665.3142706904097
322.0,406.08079402684416
323.0,705.9647746331973
324.0,13720.57781997647
325.0,5274.851897398627
326.0,18911.695829000106
327.0,3627.362430480466
328.0,13769.66618753771
329.0,692.6405489071199
330.0,19200.59353198284
331.0,13897.019778678792
332.0,7463.830679002767
333.0,3656.983316893192
334.0,13359.444784891328
335.0,147.7749948161118
336.0,4041.587580014401
337.0,4559.071171959568
338.0,694.1604546053123
339.0,14493.908591216075
340.0,-8234.929463032993
341.0,11823.5691483848
342.0,5988.893887999344
343.0,15503.778219908882
344.0,15658.094063800472
345.0,13942.820541528326
346.0,7643.1170752723665
347.0,17400.78455642957
348.0,7343.628686162607
349.0,575.0056988927676
350.0,17230.187073845304
351.0,2304.506618081747
352.0,11878.28881141849
353.0,771.7531640241955
354.0,399.4684986734882
355.0,4663.858779572734
356.0,581.0721367722192
357.0,609.6681544185611
358.0,271.6047224344468
359.0,-434.8403159895663
360.0,10925.017211927752
361.0,-299.98832068383444
362.0,430.481202976653
363.0,3433.2937527076706
364.0,10128.649428865288
365.0,2410.86360808261
366.0,-391.0590617921
367.0,3002.2491203170543
368.0,-320.9555383205723
369.0,9120.415055150193
370.0,15462.79229918467
371.0,2137.5064735343503
372.0,4001.51167671499
373.0,4182.12012265924
374.0,8119.398123037958
375.0,2446.840436377751
376.0,1950.9571926338697
377.0,-427.07211962944666
378.0,-671.9066741717011
379.0,2431.2726112444234
380.0,-663.3338656142015
381.0,21681.708349347395
382.0,2031.6602110603098
383.0,12156.821921855479
384.0,-719.9721092912125
385.0,5274.9880346616965
386.0,3808.1342038475223
387.0,-488.3645128721739
388.0,12338.910285576714
389.0,9873.518967956341
390.0,20381.52038283098
391.0,8993.740100001129
392.0,5321.999937349736
393.0,13100.649260001059
394.0,11567.999629317888
395.0,2637.881921533976
396.0,15080.837347857156
397.0,2240.7606674717995
398.0,18080.76393132852
399.0,10352.923599993122
400.0,17315.950655661993
401.0,17445.768004861067
402.0,17509.646677215784
403.0,14683.443288610959
404.0,8233.628378300118
405.0,16569.944032378567
406.0,-223.86667436255752
407.0,820.3450891145637
408.0,-428.6654709235808
409.0,173.08055016664463
410.0,5031.3333873529
411.0,19235.205509432857
412.0,-409.43282373287695
413.0,-73.6018264360161
414.0,2275.1467774747607
415.0,17611.793875558305
416.0,7554.440084424897
417.0,20578.526931410823
418.0,17287.496309194703
419.0,3817.283046566225
420.0,13649.986351424192
421.0,3429.896125905137
422.0,7866.025785958366
423.0,8430.588534407512
424.0,-519.1621554145534
425.0,13755.11878005134
426.0,9434.892689597476
427.0,17363.471336700808
428.0,-1134.0920080857939
429.0,-250.6589669197602
430.0,16900.23925275423
431.0,-605.4998467951226
432.0,15451.902704497421
433.0,8172.045863131778
434.0,3286.6338825865996
435.0,6911.725586637398
436.0,-566.2251098631278
437.0,-454.66326957514855
438.0,-121.46962998227963
439.0,3446.135480951806
440.0,-768.3140137810071
441.0,7638.987278102995
442.0,403.1028953409166
443.0,-343.1042169607339
444.0,-538.2947227411373
445.0,-79.4845045623734
446.0,-360.6444851779418
447.0,4182.141052890394
448.0,2859.1657454670767
449.0,11876.096586464295
450.0,23544.268246583102
451.0,-600.1271268179404
452.0,6464.188728096759
453.0,6179.8407721026315
454.0,5089.393902363413
455.0,3857.633023752526
456.0,13726.9132711212
457.0,5674.193974170764
458.0,5680.816869299318
459.0,24399.9221946279
460.0,17980.049137602844
461.0,15404.59649117884
462.0,-818.007236155429
463.0,13332.261285843075
464.0,19826.54547897021
465.0,10179.129659913988
466.0,-598.912153839033
467.0,-3171.448815689453
468.0,8557.578035202172
469.0,3852.296079465235
470.0,-113.16647804158379
471.0,7815.861522387676
472.0,12957.875169557683
473.0,8037.221640103898
474.0,10418.865203889774
475.0,3032.903934526464
476.0,2382.122875461477
477.0,18350.327184313537
478.0,15638.224004337366
479.0,14685.056194854542
480.0,1807.9905209034516
481.0,3074.586576003485
482.0,-836.9749731920408
483.0,10666.357917002484
484.0,23545.762979876297
485.0,3148.8093020741576
486.0,-71.27107029619279
487.0,8369.397256347902
488.0,4266.8539985939715
489.0,-969.8735770006675
490.0,-825.1302356895613
491.0,7056.924553944629
492.0,7344.808986329761
493.0,9691.040550824486
494.0,3862.5756828805374
495.0,7556.603209353285
496.0,18377.64879931113
497.0,9364.020414295836
498.0,15501.498512395454
499.0,3708.1516329999718
500.0,-516.5611839414106
501.0,-973.4418250711185
502.0,17484.352572158594
503.0,12921.76489779546
504.0,-400.0574430626695
505.0,-290.3188112084063
506.0,21490.83757070649
507.0,2676.627537616964
508.0,11821.043901593528
509.0,20964.28627835878
510.0,3505.717667212691
511.0,12373.052937376822
512.0,17372.180166994516
513.0,9702.607595066462
514.0,5399.693693778309
515.0,8502.301492327068
516.0,5795.492154952113
517.0,10302.093098650386
518.0,17621.371473630305
519.0,16332.978712651025
520.0,3682.1012501277733
521.0,11113.449211726029
522.0,19793.70708778893
523.0,15981.377651978994
524.0,10283.014421142807
525.0,5773.663770050023
526.0,3575.7089902611124
527.0,5711.032428203269
528.0,-253.87968701501575
529.0,-131.02056209115864
530.0,18021.787461529486
531.0,1910.4763991186342
532.0,4109.214365757853
533.0,-1184.9602685891366
534.0,-466.681764505965
535.0,2643.233715416607
536.0,2011.4468793490848
537.0,-1059.8937556883338
538.0,20067.438223164314
539.0,-6781.786493510266
540.0,181.51230914727515
541.0,-1006.239221197793
542.0,1128.8408782489914
543.0,-1847.9711837340005
544.0,7564.348072550799
545.0,-1072.4293348240635
546.0,5015.336591458868
547.0,-967.1918283621127
548.0,22264.075644621535
549.0,10086.167164821272
550.0,13101.169065906055
551.0,-1812.2337182339973
552.0,16128.943759654494
553.0,17588.992326157906
554.0,-342.2025189599018
555.0,9728.493163209429
556.0,-1128.999919428482
557.0,10764.924646025329
558.0,-2050.049041492553
559.0,-1305.9797374270129
560.0,19367.437465233448
561.0,-503.0749883544902
562.0,25534.06332650667
563.0,15307.66061058763
564.0,-137.280609094148
565.0,18295.13659365003
566.0,17502.621943610844
567.0,18273.835133151257
568.0,15199.341049899936
569.0,1074.4506502025968
570.0,8388.761202859941
571.0,6674.6951950127
572.0,15804.869522263489
573.0,17023.159136598963
574.0,24322.134892907565
575.0,905.409439336067
576.0,21473.27753745258
577.0,5191.901911708258
578.0,5771.862114485115
579.0,3395.9234065525425
580.0,17903.255327695788
581.0,22080.264002840784
582.0,-1140.3278283253537
583.0,16886.866219038653
584.0,7844.933167559146
585.0,18660.87518229336
586.0,24836.8341498206
587.0,-380.3159070528206
588.0,613.5541584284405
589.0,24560.706492946367
590.0,23599.767358499397
591.0,20969.043463920243
592.0,20082.180826586213
593.0,-190.16201526242116
594.0,-846.9583669258179
595.0,-86.53988494674203
596.0,-615.4753962131326
597.0,-357.8425481957309
598.0,10626.315982227348
599.0,-1338.6592468999172
600.0,20411.917724220166
601.0,2552.4836870799636
602.0,12395.761314342188
603.0,11741.627372301124
604.0,7999.706670095808
605.0,11277.103115093805
606.0,18704.141931192793
607.0,14044.090671771299
608.0,-1327.653009026969
609.0,-743.0300208797488
610.0,-1943.5714132917058
611.0,-1687.7312270383864
612.0,-896.7220505035024
613.0,-1145.20657021437
614.0,-727.5072539361025
615.0,-1418.9052992405702
616.0,-63.02735399049493
617.0,-58.03748872443528
618.0,22963.208883860505
619.0,-690.5300676848718
620.0,1874.5577293631604
621.0,-2090.752096101271
622.0,-1716.8287359694666
623.0,-2009.0009313747523
624.0,14632.78091120502
625.0,-1083.5886142601485
626.0,-1643.7193324472466
627.0,-1210.6564920328879
628.0,-719.6245817201335
629.0,-1008.2885588822712
630.0,-1511.120221226125
631.0,-928.9519566241477
632.0,-1600.134400854052
633.0,-2754.668330680322
634.0,-1551.940547358156
635.0,-5604.396035842912
636.0,-2569.120649675435
637.0,-9409.742998710768
638.0,-6334.434020092064
639.0,-3753.31132337033
640.0,-2006.3674376954605
641.0,-3227.2311302961834
642.0,-2433.8107400329777
643.0,-3301.012978278642
644.0,-2325.151348523631
645.0,-2730.0674912121685
646.0,-1871.274180747016
647.0,-2768.7947639498952
648.0,-3882.220144218089
649.0,-1383.5876072769408
650.0,-3284.797320958609
651.0,-1800.4802433094205
652.0,-994.335511293616
653.0,-733.122866808407
654.0,-1093.7746837708664
655.0,-770.717746981576
656.0,-1010.9869566210359
657.0,-1167.9073188574703
658.0,-2278.3092954457243
659.0,-738.1403643690851
660.0,-893.1414556349462
661.0,-1570.6469770890737
662.0,-1049.284835314013
663.0,-1291.226196509191
664.0,-2514.7809035208847
665.0,-140.80746243235768
666.0,-6405.9414469757685
667.0,-2975.114144642414
668.0,-1205.0901347179695
669.0,-4019.7684570011747
670.0,-2535.3103580844786
671.0,-740.770757838311
672.0,-9755.864727224727
673.0,-8601.852234738944
674.0,-7969.1228796795995
675.0,-7478.073116483175
676.0,-1036.8057555896582
677.0,-5314.274623337655
678.0,-1463.6544451082405
679.0,6162.92204321155
680.0,-2320.6736954077815
681.0,-1015.3647175832652
682.0,-3534.485387998101
683.0,-1759.283099584136
684.0,-2059.097774950804
685.0,-825.3697908605309
686.0,-2227.514205987588
687.0,-2608.4082677588754
688.0,-926.7228485054309
689.0,-2375.184405820594
690.0,-3416.325199353242
691.0,-1944.3891081436436
692.0,-1678.6487187787031
693.0,-1912.369734128327
694.0,-1345.844096929321
695.0,1566.148274688081
696.0,-1105.6191233368122
697.0,2208.822641704618
698.0,6781.23273140865
699.0,3492.941767090468
700.0,9482.059610018761
701.0,-1763.898871429995
702.0,-1446.1951150678071
703.0,2355.0912766114475
704.0,7666.659351151151
705.0,1772.2193567741126
706.0,2930.125584995894
707.0,6620.327662071558
708.0,3749.521698449442
709.0,4202.6210074826495
710.0,695.1610361239043
711.0,1509.0740451669492
712.0,4414.8318865131105
713.0,2195.6528974205303
714.0,-1879.5366334158907
715.0,3192.4451407079064
716.0,4776.859326293751
717.0,4511.882748512566
718.0,310.7556510438592
719.0,12315.076570223066
720.0,-109.6042761213295
721.0,-214.5696266574539
722.0,427.3210131966199
723.0,10974.334272285636
724.0,349.44190291972643
725.0,7112.967436934835
726.0,13344.621804385724
727.0,9585.013497383126
728.0,10418.866076081453
729.0,3450.6677169043473
730.0,9428.372382338615
731.0,12561.257343779169
732.0,10687.731969467426
733.0,-169.05055887380405
734.0,4139.17832893477
735.0,12205.857538545748
736.0,5453.130207736136
737.0,14971.463561270059
738.0,698.0770668940793
739.0,16690.57666506332
740.0,8415.35974676049
741.0,-120.10985259893116
742.0,6151.31749382025
743.0,758.5627319953538
744.0,4690.161882555218
745.0,13339.998246548603
746.0,6966.049954742131
747.0,9905.919361043583
748.0,9479.665613438225
749.0,4727.961931884086
